CustomerID,Sum_Quantity,Mean_UnitPrice,Mean_TotalPrice,Sum_TotalPrice,Count_Invoice,Count_Stock,Mean_InvoiceCountPerStock,Mean_StockCountPerInvoice,Mean_UnitPriceMeanPerInvoice,Mean_QuantitySumPerInvoice,Mean_TotalPriceMeanPerInvoice,Mean_TotalPriceSumPerInvoice,Mean_UnitPriceMeanPerStock,Mean_QuantitySumPerStock,Mean_TotalPriceMeanPerStock,Mean_TotalPriceSumPerStock
012838,359.0,2.3197560975609752,5.5539024431046435,683.1300005018711,2.0,115.0,1.0695652173913044,61.5,2.3062261652542375,179.5,5.595685915149338,341.56500025093555,2.3172173913043475,3.121739130434783,5.585507256656454,5.940260873929314
012839,3807.0,1.9202229299363058,17.80707003261633,5591.419990241528,14.0,95.0,3.305263157894737,22.428571428571427,1.934214786172083,271.92857142857144,17.68573654050636,399.38714216010914,2.5434887218045112,40.07368421052632,17.664889566863184,58.85705252885818
012840,1511.0,2.0354867256637164,24.130707700695613,2726.769970178604,4.0,67.0,1.6865671641791045,28.25,2.0060846014492757,377.75,27.02184427552897,681.692492544651,2.1092537313432835,22.55223880597015,20.86970125679946,40.69805925639707
012841,2757.0,2.395166666666667,9.577023801775205,4022.3499967455864,25.0,229.0,1.834061135371179,16.8,2.4393612663324173,110.28,10.144610734322104,160.89399986982346,2.399723435225619,12.039301310043669,7.576336341658975,17.564847147360638
012842,547.0,4.330294117647058,32.91147055082462,1118.9899987280369,2.0,34.0,1.0,17.0,4.8035,273.5,31.30399993679353,559.4949993640184,4.3302941176470595,16.08823529411765,32.91147055082462,32.91147055082462
012843,781.0,3.5132038834951445,16.526795850216764,1702.2599725723267,8.0,69.0,1.4927536231884058,12.875,3.932135348045674,97.625,17.96309625791107,212.78249657154083,3.477391304347826,11.318840579710145,14.525127449473322,24.670434385106184
012844,125.0,2.631153846153846,6.268461477871124,325.9599968492985,2.0,47.0,1.1063829787234043,26.0,2.653095238095238,62.5,6.270357082376168,162.97999842464924,2.669574468085107,2.6595744680851063,5.9970212115886365,6.9353190818999675
012845,204.0,2.79037037037037,13.114444536191446,354.09000247716904,4.0,26.0,1.0384615384615385,6.75,2.0811309523809522,51.0,71.76863181236244,88.52250061929226,2.8169230769230773,7.846153846153846,12.16500016129934,13.618846249121885
012847,909.0,1.3392307692307692,9.57736259011122,871.5399957001209,1.0,72.0,1.2638888888888888,91.0,1.3392307692307692,909.0,9.57736259011122,871.5399957001209,1.4558333333333333,12.625,10.648680496133036,12.10472216250168
012849,623.0,2.894509803921568,20.605686333833955,1050.8900030255318,2.0,47.0,1.0851063829787233,25.5,3.32175,311.5,21.33105557527807,525.4450015127659,2.959787234042553,13.25531914893617,21.307872391761617,22.359361766500676
012851,109.0,1.9466000000000003,2.703599993288517,135.17999966442585,1.0,43.0,1.1627906976744187,50.0,1.9465999999999999,109.0,2.703599993288517,135.17999966442585,2.142093023255814,2.5348837209302326,2.9675581336541232,3.1437209224285083
012852,149.0,3.65,18.326470795799704,311.55000352859497,1.0,17.0,1.0,17.0,3.65,149.0,18.326470795799704,311.55000352859497,3.6500000000000004,8.764705882352942,18.326470795799704,18.326470795799704
012853,800.0,4.25051282051282,25.09102548697056,1957.0999879837036,6.0,66.0,1.1818181818181819,13.0,4.867892720306513,133.33333333333334,27.203033735092117,326.18333133061725,3.7723232323232323,12.121212121212121,24.53257561452461,29.653030120965205
012854,627.0,2.7746363636363633,12.040909088199788,1324.4999997019768,3.0,95.0,1.1578947368421053,36.666666666666664,2.82921101774043,209.0,12.200102703104946,441.4999999006589,2.675368421052631,6.6,12.039210557310204,13.942105260020808
012855,30.0,1.55,12.700000286102295,38.100000858306885,1.0,3.0,1.0,3.0,1.55,30.0,12.700000286102295,38.100000858306885,1.55,10.0,12.700000286102295,12.700000286102295
012856,1079.0,2.543407643312102,6.942452187940574,2179.92998701334,6.0,155.0,2.0258064516129033,52.333333333333336,2.520420459081905,179.83333333333334,7.338809327083779,363.3216645022233,2.5936774193548384,6.961290322580645,6.4613816786325105,14.064064432344129
012857,343.0,4.142391304347825,24.052173635234002,1106.3999872207642,2.0,37.0,1.2432432432432432,23.0,4.453553921568628,171.5,24.488234931347414,553.1999936103821,3.8459459459459455,9.27027027027027,24.12027002025295,29.90270235731795
012863,188.0,3.3739999999999997,104.24000034332275,521.2000017166138,1.0,5.0,1.0,5.0,3.374,188.0,104.24000034332275,521.2000017166138,3.3739999999999997,37.6,104.24000034332275,104.24000034332275
012864,216.0,0.6566666666666666,49.039999127388,147.119997382164,1.0,3.0,1.0,3.0,0.6566666666666666,216.0,49.039999127388,147.119997382164,0.6566666666666666,72.0,49.039999127388,49.039999127388
012867,4298.0,1.3313382899628252,7.503382864771722,4036.8199812471867,7.0,240.0,2.2416666666666667,76.85714285714286,1.3203243031016239,614.0,7.334543086778426,576.6885687495981,1.4462972222222226,17.908333333333335,7.760590539388951,16.82008325519661
012868,928.0,2.611682242990654,15.019252315859928,1607.0599977970123,6.0,72.0,1.4861111111111112,17.833333333333332,2.630880956527508,154.66666666666666,15.301740426796139,267.8433329661687,2.642361111111111,12.88888888888889,14.502222191956308,22.320277747180725
012871,200.0,2.110909090909091,34.60363595052199,380.6399954557419,2.0,8.0,1.375,5.5,1.9746428571428571,100.0,34.25999962432044,190.31999772787094,2.27125,25.0,28.52999971807003,47.579999431967735
012872,319.0,2.49560606060606,9.090454596461672,599.9700033664703,2.0,58.0,1.1379310344827587,33.0,2.4751785714285717,159.5,8.934943660589537,299.98500168323517,2.5177586206896545,5.5,8.359224175070894,10.344310402870178
012873,128.0,4.0375000000000005,93.49999856948853,373.9999942779541,1.0,4.0,1.0,4.0,4.0375,128.0,93.49999856948851,373.99999427795404,4.0375000000000005,32.0,93.49999856948853,93.49999856948853
012875,2019.0,0.17,171.61500180512667,343.23000361025333,2.0,1.0,2.0,1.0,0.17,1009.5,171.61500180512667,171.61500180512667,0.17,2019.0,171.61500180512667,343.23000361025333
012877,1178.0,1.8988961038961036,9.972532425607953,1535.7699935436249,12.0,100.0,1.54,12.833333333333334,2.3839465659340657,98.16666666666667,22.023534175186843,127.98083279530208,1.840466666666667,11.78,7.22627496099472,15.35769993543625
012878,547.0,2.0325531914893618,18.191276484347405,854.989994764328,2.0,38.0,1.236842105263158,23.5,1.9895958646616543,273.5,17.93367471708391,427.494997382164,2.152894736842106,14.394736842105264,17.515789364513598,22.49973670432442
012879,370.0,1.832,57.32199923992157,573.2199923992157,3.0,7.0,1.4285714285714286,3.3333333333333335,1.7772222222222223,123.33333333333333,59.78833248217901,191.07333079973856,1.467142857142857,52.857142857142854,46.23142797606332,81.8885703427451
012881,21.0,32.97142857142857,42.57142843518938,297.9999990463257,1.0,7.0,1.0,7.0,32.971428571428575,21.0,42.57142843518938,297.9999990463257,32.97142857142857,3.0,42.57142843518938,42.57142843518938
012882,246.0,6.437692307692307,112.54153757828932,1463.0399885177612,2.0,12.0,1.0833333333333333,6.5,6.245,123.0,109.13399925231934,731.5199942588806,6.384166666666666,20.5,104.21999923388164,121.91999904314677
012883,196.0,5.926904761904761,16.749285638332367,703.4699968099594,4.0,39.0,1.0769230769230769,10.5,5.313774038461538,49.0,17.15699634435568,175.86749920248985,6.019999999999999,5.0256410256410255,16.722307617847736,18.037692225896397
012884,43.0,15.984285714285715,44.149999482291086,309.0499963760376,1.0,7.0,1.0,7.0,15.984285714285715,43.0,44.149999482291086,309.0499963760376,15.984285714285715,6.142857142857143,44.149999482291086,44.149999482291086
012885,655.0,3.593098591549296,16.552394429143046,1175.2200044691563,3.0,66.0,1.0757575757575757,23.666666666666668,2.5924979321753514,218.33333333333334,14.568177477359312,391.74000148971874,3.446363636363636,9.924242424242424,16.63363641545628,17.806363704078127
012886,770.0,3.72060975609756,16.809756074009872,1378.3999980688095,2.0,75.0,1.0933333333333333,41.0,3.695145896656535,385.0,16.86468083043229,689.1999990344048,3.608666666666667,10.266666666666667,16.829399997393292,18.37866664091746
012888,76.0,5.896,70.82399978637696,354.11999893188477,2.0,4.0,1.25,2.5,4.95625,38.0,74.77500081062317,177.05999946594238,6.522500000000001,19.0,68.18999910354614,88.52999973297119
012890,259.0,1.8129268292682927,4.639878025142158,380.46999806165695,1.0,78.0,1.0512820512820513,82.0,1.8129268292682927,259.0,4.639878025142158,380.46999806165695,1.850769230769231,3.3205128205128207,4.815641000484809,4.877820487969961
012891,950.0,0.3666666666666667,110.33333390951157,331.0000017285347,3.0,2.0,1.5,1.0,0.3666666666666667,316.6666666666667,110.33333390951157,110.33333390951157,0.36,475.0,133.75000096857548,165.50000086426735
012893,96.0,2.210882352941176,5.533529321937,188.139996945858,1.0,27.0,1.2592592592592593,34.0,2.2108823529411765,96.0,5.533529321937,188.139996945858,2.275185185185185,3.5555555555555554,5.829629509537308,6.968148035031778
012895,210.0,3.222727272727273,16.94545461914756,372.80000162124634,2.0,22.0,1.0,11.0,2.7078125,105.0,17.11875002582868,186.40000081062317,3.222727272727273,9.545454545454545,16.94545461914756,16.94545461914756
012897,110.0,2.7,54.125000953674316,216.50000381469727,2.0,3.0,1.3333333333333333,2.0,2.7,55.0,54.125000953674316,108.25000190734863,3.116666666666667,36.666666666666664,52.83333396911621,72.16666793823242
012901,23075.0,1.4663793103448273,152.19430770493787,17654.539693772793,28.0,30.0,3.8666666666666667,4.142857142857143,1.673359268707483,824.1071428571429,312.1847754138921,630.5192747775998,1.8741595959595962,769.1666666666666,139.36960254901527,588.4846564590931
012902,66.0,5.619,13.868000149726868,138.68000149726868,1.0,10.0,1.0,10.0,5.619,66.0,13.868000149726868,138.68000149726868,5.619,6.6,13.868000149726868,13.868000149726868
012904,302.0,3.085,7.077500020050341,509.5800014436245,2.0,59.0,1.2203389830508475,36.0,3.0865,151.0,7.134406267665327,254.79000072181225,3.0723728813559323,5.11864406779661,6.942881364943617,8.636949177010585
012906,1749.0,2.551904761904761,46.34619010062445,2919.80997633934,5.0,55.0,1.1454545454545455,12.6,2.5756447368421056,349.8,48.634849164898235,583.961995267868,2.5705454545454542,31.8,44.40327232100747,53.08745411526073
012908,1200.0,0.625,375.0,750.0,2.0,1.0,2.0,1.0,0.625,600.0,375.0,375.0,0.625,1200.0,375.0,750.0
012909,1280.0,6.763956043956045,23.94142852641724,2178.669995903969,5.0,78.0,1.1666666666666667,18.2,5.523424915824917,256.0,27.792830713718427,435.7339991807938,5.049423076923076,16.41025641025641,21.383269201486538,27.931666614153446
012910,1692.0,2.0927999999999995,41.00053332646688,3075.039999485016,8.0,48.0,1.5625,9.375,2.322098602484472,211.5,45.87659654015401,384.379999935627,1.7804166666666668,35.25,33.1937498661379,64.06333332260449
012912,670.0,2.7191666666666667,69.26249969005585,1662.2999925613403,5.0,17.0,1.411764705882353,4.8,2.5286825396825394,134.0,75.57142787358119,332.45999851226804,2.9358823529411766,39.411764705882355,66.81988229190603,97.78235250360825
012913,1419.0,2.9247999999999994,49.67259922981262,2483.629961490631,5.0,37.0,1.3513513513513513,10.0,3.143622877122877,283.8,54.66515729432101,496.72599229812624,2.8623423423423424,38.351351351351354,45.13810744801083,67.12513409434138
012915,93.0,6.788636363636363,16.52954526381059,363.649995803833,2.0,19.0,1.1578947368421053,11.0,6.587820512820513,46.5,16.78995705465985,181.8249979019165,6.3,4.894736842105263,16.343420831780683,19.139473463359632
012916,1119.0,4.126635514018692,28.09485952207975,3006.1499688625336,4.0,53.0,2.018867924528302,26.75,4.178993131868132,279.75,29.79249805950529,751.5374922156334,3.6135849056603777,21.11320754716981,26.220628645959895,56.71981073325535
012917,120.0,4.95,296.9999885559082,593.9999771118164,1.0,2.0,1.0,2.0,4.95,120.0,296.9999885559082,593.9999771118164,4.95,60.0,296.9999885559082,296.9999885559082
012919,673.0,2.6043999999999996,26.70379994392395,1335.1899971961975,6.0,34.0,1.4705882352941178,8.333333333333334,2.578263888888889,112.16666666666667,30.17222200521716,222.53166619936624,2.7408823529411763,19.794117647058822,23.351470563925947,39.27029403518228
012920,129.0,3.841071428571429,5.865357115864754,164.2299992442131,1.0,27.0,1.037037037037037,28.0,3.8410714285714285,129.0,5.865357115864754,164.2299992442131,3.92962962962963,4.777777777777778,6.028888859130718,6.0825925646004855
012921,9526.0,2.3401944444444442,23.03762490256793,16587.08992984891,37.0,233.0,3.0901287553648067,19.45945945945946,2.653297556625215,257.4594594594595,24.018872291504206,448.29972783375433,2.524357517542067,40.88412017167382,20.75419267662319,71.18922716673352
012922,370.0,1.6278571428571424,14.477857010705131,405.37999629974365,1.0,28.0,1.0,28.0,1.627857142857143,370.0,14.477857010705131,405.37999629974365,1.6278571428571433,13.214285714285714,14.477857010705131,14.477857010705131
012923,69.0,2.9365517241379315,6.102413765315352,176.9699991941452,1.0,28.0,1.0357142857142858,29.0,2.936551724137931,69.0,6.102413765315352,176.9699991941452,2.893214285714286,2.4642857142857144,6.172142824956349,6.320357114076614
012924,481.0,3.1883333333333335,31.123333042860033,933.6999912858009,4.0,22.0,1.3636363636363635,7.5,3.47675,120.25,35.42472603959696,233.42499782145023,3.261666666666667,21.863636363636363,29.838181297887456,42.44090869480913
012925,541.0,2.3102222222222224,15.42333327929179,694.0499975681305,2.0,42.0,1.0714285714285714,22.5,2.3016304347826084,270.5,15.409920894110156,347.02499878406525,2.3473809523809526,12.880952380952381,14.81214279787881,16.524999942098344
012928,1472.0,1.9426190476190475,24.555951862108138,2062.6999564170837,5.0,59.0,1.423728813559322,16.8,1.954932670915256,294.4,27.049002725308373,412.5399912834167,1.9549152542372883,24.949152542372882,25.69095989809198,34.96101621045904
012929,37.0,7.11875,14.731249809265137,117.8499984741211,1.0,8.0,1.0,8.0,7.11875,37.0,14.731249809265137,117.8499984741211,7.118749999999999,4.625,14.731249809265137,14.731249809265137
012930,252.0,2.9947999999999997,16.632000074386596,415.8000018596649,2.0,20.0,1.25,12.5,2.9267857142857143,126.0,16.741948134713358,207.90000092983246,3.3004999999999995,12.6,16.399000012874602,20.790000092983245
012931,28004.0,1.7017073170731707,512.8775650873417,42055.96033716202,15.0,28.0,2.9285714285714284,5.466666666666667,1.6612289562289562,1866.9333333333334,319.02617652034917,2803.7306891441344,1.9072704081632654,1000.1428571428571,516.0925886764818,1501.9985834700722
012933,499.0,2.6469811320754717,5.731415051334309,607.5299954414368,3.0,102.0,1.0392156862745099,35.333333333333336,2.6480273855370133,166.33333333333334,8.08282177989994,202.5099984804789,2.656862745098039,4.892156862745098,5.725588193126753,5.956176425896439
012935,1853.0,2.032325581395349,16.74961239677067,2160.6999991834164,7.0,80.0,1.6125,18.428571428571427,1.978523220444273,264.7142857142857,16.21681440513157,308.6714284547738,2.263125,23.1625,16.75074999898672,27.008749989792705
012936,559.0,2.033225806451613,17.15967744204306,1063.9000014066696,4.0,56.0,1.1071428571428572,15.5,2.2501631701631704,139.75,42.80816971522806,265.9750003516674,1.9844642857142856,9.982142857142858,14.674196439129966,18.998214310833387
012937,1007.0,2.371666666666667,12.535583196332057,1504.2699835598469,4.0,81.0,1.4814814814814814,30.0,2.4301510416666665,251.75,13.724317502820243,376.0674958899617,2.5632510288065844,12.432098765432098,12.002098661513976,18.57123436493638
012938,140.0,1.271111111111111,12.682222180896336,114.13999962806702,1.0,9.0,1.0,9.0,1.271111111111111,140.0,12.682222180896336,114.13999962806702,1.2711111111111113,15.555555555555555,12.682222180896336,12.682222180896336
012939,4876.0,2.403404255319149,246.421281530502,11581.800231933594,8.0,21.0,2.238095238095238,5.875,2.4702916666666668,609.5,242.58225393295288,1447.7250289916992,2.2563492063492068,232.1904761904762,209.96921012515114,551.5142967587426
012940,411.0,3.8207070707070705,9.227676734478786,913.5399967133999,2.0,87.0,1.1379310344827587,49.5,4.568088815789474,205.5,12.958792703961464,456.76999835669994,3.983333333333333,4.724137931034483,9.312241349754663,10.50045973233793
012942,203.0,4.137866666666667,9.118666634956996,683.8999976217747,3.0,68.0,1.1029411764705883,25.0,4.936164215686275,67.66666666666667,13.009342273660735,227.96666587392488,4.066764705882353,2.985294117647059,9.279044086880544,10.057352906202569
012944,289.0,3.1886666666666668,20.150333388646445,604.5100016593933,2.0,29.0,1.0344827586206897,15.0,3.1974107142857147,144.5,20.17196433671883,302.25500082969666,3.169310344827586,9.96551724137931,20.069310402048046,20.845172471013562
012945,165.0,4.95,20.128261037494827,462.950003862381,1.0,23.0,1.0,23.0,4.95,165.0,20.128261037494827,462.950003862381,4.950000000000001,7.173913043478261,20.128261037494827,20.128261037494827
012947,1165.0,3.270309278350515,16.53597922300555,1603.9899846315384,6.0,83.0,1.1686746987951808,16.166666666666668,3.2119208683473386,194.16666666666666,21.07260496101449,267.3316641052564,3.5140963855421683,14.036144578313253,17.226264906934944,19.325180537729377
012948,1080.0,2.932758620689655,17.80129296075681,2064.94998344779,7.0,82.0,1.4146341463414633,16.571428571428573,2.9142767857142857,154.28571428571428,19.239392766691743,294.9928547782557,2.870365853658537,13.170731707317072,17.086585210227383,25.182316871314512
012949,2381.0,2.878651162790698,19.38241849943649,4167.219977378845,8.0,166.0,1.2951807228915662,26.875,2.701822671261487,297.625,19.12641839161786,520.9024971723557,2.8437550200803208,14.343373493975903,18.81230913850677,25.10373480348702
012950,1380.0,1.3891304347826088,80.13043407771899,1842.9999837875366,3.0,13.0,1.7692307692307692,7.666666666666667,1.311984126984127,460.0,77.37698427079215,614.3333279291788,1.323076923076923,106.15384615384616,72.79999942045946,141.7692295221182
012951,503.0,3.006031746031746,16.88999994643151,1064.069996625185,6.0,53.0,1.1886792452830188,10.5,3.1913227513227516,83.83333333333333,17.323941758345992,177.34499943753084,2.8867924528301887,9.49056603773585,16.478207527279103,20.076792389154434
012952,653.0,4.062658227848102,17.56696182564844,1387.7899842262268,4.0,64.0,1.234375,19.75,4.255234163279133,163.25,17.696842145931917,346.9474960565567,3.9907812500000004,10.203125,17.59617168456316,21.684218503534794
012953,84.0,6.647058823529412,19.402941142811496,329.8499994277954,1.0,17.0,1.0,17.0,6.647058823529412,84.0,19.402941142811496,329.8499994277954,6.647058823529413,4.9411764705882355,19.402941142811496,19.402941142811496
012955,3664.0,1.689944444444444,26.428666659527355,4757.159998714924,11.0,81.0,2.2222222222222223,16.363636363636363,1.6629273377234393,333.09090909090907,26.726366263807787,432.46909079226583,1.7434156378600822,45.23456790123457,25.608366220134766,58.73037035450523
012956,34.0,4.365263157894738,5.687894770973607,108.07000064849854,1.0,19.0,1.0,19.0,4.365263157894737,34.0,5.687894770973607,108.07000064849854,4.365263157894737,1.7894736842105263,5.687894770973607,5.687894770973607
012957,2549.0,2.8175630252100836,16.880420134848908,4017.53999209404,8.0,208.0,1.1442307692307692,29.75,2.9772488825031935,318.625,16.68861719088089,502.192499011755,2.931233974358974,12.254807692307692,16.698814062927013,19.31509611583673
012962,129.0,2.9856249999999998,16.64937488734722,266.38999819755554,2.0,15.0,1.0666666666666667,8.0,2.8504545454545456,64.5,17.33681806867773,133.19499909877777,3.1433333333333335,8.6,17.26333320935567,17.75933321317037
012963,881.0,3.2948421052631574,19.54347344605546,1856.629977375269,8.0,75.0,1.2666666666666666,11.875,3.4649533053751806,110.125,18.475286905292265,232.07874717190862,3.3434666666666666,11.746666666666666,18.983822058439255,24.755066365003586
012965,283.0,3.6638532110091746,7.081743053340037,771.909992814064,1.0,108.0,1.0092592592592593,109.0,3.6638532110091746,283.0,7.081743053340037,771.909992814064,3.6783333333333332,2.6203703703703702,7.127870304716958,7.1473147482783705
012966,75.0,3.4229999999999996,16.017999935150147,160.17999935150146,1.0,10.0,1.0,10.0,3.4230000000000005,75.0,16.017999935150147,160.17999935150146,3.4230000000000005,7.5,16.017999935150147,16.017999935150147
012967,438.0,6.476315789473683,87.41578915244655,1660.8999938964844,2.0,19.0,1.0,9.5,5.476666666666667,219.0,82.17583312988282,830.4499969482422,6.476315789473685,23.05263157894737,87.41578915244655,87.41578915244655
012968,73.0,3.29,27.189999961853026,135.94999980926514,1.0,5.0,1.0,5.0,3.29,73.0,27.189999961853026,135.94999980926514,3.29,14.6,27.189999961853026,27.189999961853026
012970,310.0,2.0307947019867547,2.994966851757062,452.2399946153164,4.0,116.0,1.3017241379310345,37.75,2.4793376804461937,77.5,2.970642976680394,113.0599986538291,2.2605172413793104,2.6724137931034484,3.226543066196743,3.898620643235486
012971,9289.0,2.310327868852459,36.68822934236683,11189.909949421883,86.0,94.0,3.24468085106383,3.546511627906977,2.463219453672942,108.01162790697674,43.04320694350721,130.11523197002188,2.053840594393786,98.81914893617021,32.79792102620741,119.04159520661577
012974,24.0,7.699999999999999,18.09999978542328,144.79999828338623,1.0,8.0,1.0,8.0,7.7,24.0,18.09999978542328,144.79999828338623,7.699999999999999,3.0,18.09999978542328,18.09999978542328
012976,561.0,1.5345454545454544,33.572727803479545,738.6000116765499,1.0,22.0,1.0,22.0,1.5345454545454544,561.0,33.572727803479545,738.6000116765499,1.5345454545454544,25.5,33.572727803479545,33.572727803479545
012977,12.0,4.23,4.359999961323208,39.239999651908875,1.0,9.0,1.0,9.0,4.23,12.0,4.359999961323208,39.239999651908875,4.23,1.3333333333333333,4.359999961323208,4.359999961323208
012980,886.0,15.904499999999999,368.74500756263734,7374.900151252747,9.0,6.0,3.3333333333333335,2.2222222222222223,19.096666666666668,98.44444444444444,433.44112016536576,819.4333501391941,8.873750000000001,147.66666666666666,279.83875588576,1229.150025208791
012981,242.0,1.6235,18.61100023984909,372.2200047969818,2.0,12.0,1.6666666666666667,10.0,1.6330808080808081,121.0,18.788182050290736,186.1100023984909,1.5841666666666665,20.166666666666668,18.559166878461838,31.018333733081818
012982,288.0,1.847857142857143,13.947857188326973,390.5400012731552,1.0,28.0,1.0,28.0,1.8478571428571429,288.0,13.947857188326973,390.5400012731552,1.8478571428571429,10.285714285714286,13.947857188326973,13.947857188326973
012984,26.0,3.8499999999999996,24.37499988079071,97.49999952316284,1.0,4.0,1.0,4.0,3.85,26.0,24.37499988079071,97.49999952316284,3.8499999999999996,6.5,24.37499988079071,24.37499988079071
012985,1533.0,1.914342105263158,16.307631489085523,1239.3799931704998,2.0,73.0,1.0410958904109588,38.0,1.7875320512820512,766.5,17.35782047122335,619.6899965852499,1.851917808219178,21.0,16.190136889480566,16.977808125623284
012987,219.0,6.110714285714286,19.953571370669774,558.6999983787537,2.0,27.0,1.037037037037037,14.0,6.110714285714286,109.5,19.953571370669774,279.34999918937683,5.864814814814816,8.11111111111111,19.74814808810199,20.69259253254643
012988,136.0,4.110217391304348,5.818695616462956,535.319996714592,1.0,75.0,1.2266666666666666,92.0,4.110217391304348,136.0,5.818695616462956,535.319996714592,4.514533333333333,1.8133333333333332,6.3275999522209165,7.13759995619456
